AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2016,54099,Bochalema,54,Norte de Santander,3801.0,Norte de Santander (ETC),1569,85.1,85.15,46.32,83.98,77.34,37.37,96.3,72.79,104.16,104.77,74.38,25.702,22.22,4.33,7.07,3.26,4.87,5.45,87.85,0.0,88.59,84.18,92.73,7.82,0.0,8.15,10.95,1.82,1.12,1.01,1.93,0.41,0.0
2016,54109,Bucarasica,54,Norte de Santander,3801.0,Norte de Santander (ETC),1112,100.3,100.27,72.63,106.3,72.63,36.17,110.16,113.68,137.83,100.0,60.64,14.475,20.69,3.23,0.0,2.25,6.4,1.96,96.34,0.0,97.42,92.73,98.04,0.43,0.0,0.32,0.87,0.0,0.34,0.0,0.32,0.58,0.0
2016,54125,Cácota,54,Norte de Santander,3801.0,Norte de Santander (ETC),419,115.8,115.75,86.11,101.12,105.07,60.61,146.3,119.44,134.64,171.74,139.39,17.667,35.71,10.1,2.33,3.98,18.28,14.0,89.9,0.0,96.02,81.72,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,54128,Cachirá,54,Norte de Santander,3801.0,Norte de Santander (ETC),2653,78.3,78.25,43.16,75.92,61.29,40.27,84.81,70.51,97.14,82.11,66.67,23.744,19.64,6.58,4.85,6.08,7.96,6.11,92.69,0.0,93.0,91.45,93.13,0.73,0.0,0.92,0.59,0.76,0.78,0.0,0.65,1.33,0.38
2016,54172,Chinácota,54,Norte de Santander,3801.0,Norte de Santander (ETC),3616,83.4,83.35,42.02,82.14,71.61,42.53,98.51,76.55,100.07,106.87,89.33,26.616,57.14,2.66,5.99,1.91,3.21,1.97,90.45,0.92,94.5,85.79,87.96,6.89,0.92,3.59,11.0,10.07,3.64,0.0,1.17,7.97,2.21
2016,54174,Chitagá,54,Norte de Santander,3801.0,Norte de Santander (ETC),2447,74.5,74.5,48.51,81.39,60.69,25.57,89.58,70.79,103.92,93.2,59.28,27.417,26.19,1.12,2.8,0.72,1.49,0.7,95.82,0.0,96.11,95.38,94.37,3.05,0.0,3.18,3.14,4.93,0.0,0.0,0.0,0.0,0.0
2016,54206,Convención,54,Norte de Santander,3801.0,Norte de Santander (ETC),3104,140.5,140.53,98.11,159.78,94.55,41.83,161.95,171.97,221.34,127.14,76.46,22.652,13.95,6.33,4.19,6.15,8.73,2.13,90.35,0.0,92.02,83.98,92.1,3.33,0.0,1.84,7.29,5.78,0.06,0.0,0.04,0.17,0.0
2016,54223,Cucutilla,54,Norte de Santander,3801.0,Norte de Santander (ETC),1978,75.0,75.03,45.35,67.58,65.28,45.37,95.4,69.77,99.17,98.77,92.33,26.625,18.18,2.49,0.0,1.45,3.58,4.46,96.42,0.0,96.81,95.48,95.54,1.09,0.0,1.74,0.94,0.0,0.26,0.0,0.14,0.38,0.45
2016,54239,Durania,54,Norte de Santander,3801.0,Norte de Santander (ETC),811,85.8,85.82,36.92,82.89,77.58,46.83,98.52,83.08,105.31,97.86,89.68,23.87,16.67,3.04,5.56,0.86,6.13,1.08,89.29,0.0,95.11,77.39,97.85,7.67,0.0,4.02,16.48,1.08,2.38,0.0,0.0,4.98,5.38
2016,25530,Paratebueno,25,Cundinamarca,3785.0,Cundinamarca (ETC),1774,115.8,115.84,60.9,123.81,89.9,44.24,127.85,84.62,151.32,126.71,90.65,16.972,12.9,5.27,10.61,4.31,6.26,3.8,92.8,0.0,94.37,89.87,96.2,1.93,0.0,1.32,3.87,0.0,0.71,0.0,1.06,0.3,0.54
2016,25535,Pasca,25,Cundinamarca,3785.0,Cundinamarca (ETC),2819,81.2,81.16,38.75,55.83,89.23,59.57,96.28,72.5,75.93,119.75,115.37,11.698,12.9,1.84,4.6,1.66,1.46,2.01,96.68,0.0,98.34,98.06,90.23,1.47,0.0,0.0,0.49,7.77,0.25,0.0,0.71,0.0,0.0
2016,25572,Puerto Salgar,25,Cundinamarca,3785.0,Cundinamarca (ETC),4361,77.0,76.98,43.6,73.83,66.13,40.84,91.93,84.47,89.44,101.11,83.85,24.614,40.74,4.2,4.94,4.34,4.42,2.27,93.8,0.0,93.68,93.33,94.82,2.0,0.0,1.98,2.26,2.91,1.2,0.0,0.84,2.16,0.65
2016,25580,Pulí,25,Cundinamarca,3785.0,Cundinamarca (ETC),621,72.8,72.79,39.22,63.98,66.03,28.0,89.05,78.43,96.93,100.0,51.0,15.15,16.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,3.28,2.5,1.88,5.29,2.17
2016,25592,Quebradanegra,25,Cundinamarca,3785.0,Cundinamarca (ETC),1001,75.2,75.22,36.78,67.06,77.37,52.98,82.62,49.43,76.85,99.08,82.14,13.9,26.67,2.68,0.0,1.24,5.08,1.61,97.32,0.0,98.76,94.92,98.39,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,7.46,0.0
2016,25594,Quetame,25,Cundinamarca,3785.0,Cundinamarca (ETC),1343,94.1,94.12,43.1,78.91,88.18,82.11,109.31,70.69,92.44,115.45,161.47,9.713,3.85,1.6,4.88,1.52,1.49,0.86,98.32,0.0,98.48,98.3,99.14,0.08,0.0,0.0,0.21,0.0,1.76,0.0,1.33,2.98,0.86
2016,25596,Quipile,25,Cundinamarca,3785.0,Cundinamarca (ETC),2001,57.7,57.67,24.72,53.78,50.23,32.6,68.72,57.3,67.4,77.67,60.5,7.253,28.57,2.82,1.96,2.51,4.23,0.65,94.03,0.0,93.37,92.96,96.73,3.15,0.0,4.12,2.82,2.61,4.52,0.98,3.41,7.51,2.61
2016,25599,Apulo,25,Cundinamarca,3785.0,Cundinamarca (ETC),1526,77.9,77.85,57.46,69.74,64.48,46.41,85.52,83.58,84.79,92.06,74.68,26.485,6.25,2.22,1.79,1.3,3.63,2.0,97.78,0.0,98.7,96.37,98.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,3.7,7.26,4.0
2016,25612,Ricaurte,25,Cundinamarca,3785.0,Cundinamarca (ETC),1816,87.9,87.89,58.44,89.16,73.56,37.23,96.37,85.71,104.55,107.63,62.15,30.595,57.14,3.09,3.19,1.97,4.17,3.75,84.89,2.13,89.53,77.6,86.25,12.02,2.13,8.5,18.23,10.0,5.51,5.32,6.07,5.21,4.38
2016,25645,San Antonio del Tequendama,25,Cundinamarca,3785.0,Cundinamarca (ETC),2562,75.5,75.49,40.0,70.51,70.81,38.71,89.7,79.05,89.13,102.33,71.2,11.765,28.57,2.96,3.8,2.0,3.77,3.35,92.97,1.27,95.66,89.64,92.47,4.07,1.27,2.35,6.59,4.18,4.52,3.8,5.4,4.58,1.67
2016,25649,San Bernardo,25,Cundinamarca,3785.0,Cundinamarca (ETC),2230,81.3,81.26,38.1,76.48,67.34,52.46,95.07,82.01,91.08,102.15,97.54,19.104,40.74,3.09,1.94,1.54,5.34,3.35,96.64,0.0,98.35,94.03,96.65,0.26,0.0,0.12,0.63,0.0,2.05,0.0,1.54,3.61,1.12
2016,25653,San Cayetano,25,Cundinamarca,3785.0,Cundinamarca (ETC),1158,74.4,74.44,33.66,58.7,78.07,38.89,90.93,53.47,73.28,125.85,86.11,5.603,3.7,2.08,3.7,1.96,1.56,3.42,96.28,0.0,98.04,94.55,96.58,1.64,0.0,0.0,3.9,0.0,1.64,0.0,1.12,1.56,4.27
2016,25662,San Juan de Río Seco,25,Cundinamarca,3785.0,Cundinamarca (ETC),2022,79.6,79.62,47.16,73.39,75.23,43.14,97.43,72.16,98.93,105.93,90.57,17.133,24.24,3.39,3.15,3.4,3.49,3.21,91.62,0.0,91.3,89.7,94.95,4.99,0.0,5.3,6.81,1.83,1.31,0.0,0.68,2.49,0.92
2016,25718,Sasaima,25,Cundinamarca,3785.0,Cundinamarca (ETC),2048,103.4,103.37,55.23,97.41,90.86,54.31,122.85,88.37,119.41,136.58,121.55,11.747,45.83,2.55,2.63,2.41,2.71,2.61,92.75,0.0,95.09,88.77,92.48,4.69,0.0,2.51,8.53,4.9,3.37,0.66,3.21,5.01,1.31
2016,25736,Sesquilé,25,Cundinamarca,3785.0,Cundinamarca (ETC),3282,69.8,69.84,45.96,66.67,57.31,37.57,78.88,68.01,81.73,84.01,66.54,18.386,42.86,2.2,1.94,1.91,2.94,1.48,97.66,0.0,98.09,97.06,97.41,0.14,0.0,0.0,0.0,1.11,0.42,0.0,0.2,0.84,0.37
2016,25740,Sibaté,25,Cundinamarca,3785.0,Cundinamarca (ETC),8257,82.7,82.57,53.32,82.07,72.09,38.09,89.75,83.16,98.72,97.07,59.24,21.842,43.48,4.37,4.96,2.49,6.82,3.51,87.56,0.0,91.45,80.76,89.15,8.08,0.0,6.06,12.42,7.35,2.45,1.31,1.79,3.3,3.01
2016,25743,Silvania,25,Cundinamarca,3785.0,Cundinamarca (ETC),4439,84.6,84.52,49.47,82.67,70.1,39.6,97.84,92.33,103.38,105.74,73.56,12.294,22.22,4.32,3.13,3.12,6.73,3.02,95.65,0.0,96.88,93.27,96.77,0.03,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.08,0.2
2016,25745,Simijaca,25,Cundinamarca,3785.0,Cundinamarca (ETC),3106,80.6,80.46,47.17,80.02,72.74,46.14,87.28,75.47,90.54,92.1,74.8,16.025,41.18,2.55,1.43,0.22,5.24,2.55,97.45,0.0,99.78,94.76,97.45,0.0,0.0,0.0,0.0,0.0,9.23,0.0,6.18,14.4,8.28
2016,25754,Soacha,25,Cundinamarca,3788.0,Soacha,113969,91.4,91.23,59.12,90.35,80.52,51.7,99.88,77.93,102.96,107.79,87.55,28.437,96.83,4.91,4.68,4.1,6.46,3.32,95.09,0.0,95.9,93.54,96.68,0.0,0.0,0.0,0.0,0.0,4.09,1.33,3.03,6.32,2.62
2016,25758,Sopó,25,Cundinamarca,3785.0,Cundinamarca (ETC),5836,87.8,86.7,48.95,83.77,76.47,45.48,97.65,92.44,97.79,105.22,84.67,23.685,90.0,1.31,4.33,1.15,1.42,0.0,95.13,1.08,96.49,92.18,99.12,3.57,1.08,2.36,6.41,0.88,0.43,0.72,0.18,0.74,0.18
2016,25769,Subachoque,25,Cundinamarca,3785.0,Cundinamarca (ETC),3253,127.2,127.08,52.83,135.37,113.64,79.0,138.73,81.51,153.31,146.34,114.87,19.014,38.89,3.91,7.58,2.53,4.68,4.44,95.63,1.52,97.47,94.29,95.56,0.46,1.52,0.0,1.04,0.0,0.87,0.0,0.33,2.08,0.0
2016,25772,Suesca,25,Cundinamarca,3785.0,Cundinamarca (ETC),4709,64.6,64.58,41.46,60.2,58.34,38.74,69.46,59.8,70.43,76.98,56.39,14.341,47.62,3.79,5.45,2.44,5.02,3.94,88.31,0.0,91.73,81.06,93.8,7.9,0.0,5.83,13.92,2.25,0.38,0.0,0.24,0.76,0.0
2016,25777,Supatá,25,Cundinamarca,3785.0,Cundinamarca (ETC),1319,75.3,75.28,42.34,68.26,63.18,48.88,86.43,72.97,82.02,96.82,83.41,27.429,26.32,2.55,4.94,1.57,4.06,0.69,97.45,0.0,98.43,95.94,99.31,0.0,0.0,0.0,0.0,0.0,2.65,0.0,3.58,2.61,1.38
2016,25779,Susa,25,Cundinamarca,3785.0,Cundinamarca (ETC),3131,32.4,32.45,19.17,36.93,25.88,18.31,36.6,33.83,41.69,33.08,31.89,10.214,11.76,2.28,1.14,0.58,5.68,1.59,97.72,0.0,99.42,94.32,98.41,0.0,0.0,0.0,0.0,0.0,2.66,0.0,3.08,3.15,1.59
2016,25781,Sutatausa,25,Cundinamarca,3785.0,Cundinamarca (ETC),1181,90.5,90.52,57.28,100.8,67.2,37.19,103.98,122.33,117.96,93.92,78.39,12.756,41.67,2.87,0.81,0.91,4.19,11.76,97.13,0.0,99.09,95.81,88.24,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.65,0.0
2016,25785,Tabio,25,Cundinamarca,3785.0,Cundinamarca (ETC),5862,64.2,64.07,49.79,62.03,58.82,37.22,69.17,64.38,70.49,75.13,57.32,19.076,75.0,2.43,2.73,1.24,4.01,1.67,97.53,0.0,98.76,95.99,98.09,0.04,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
2016,25793,Tausa,25,Cundinamarca,3785.0,Cundinamarca (ETC),2063,84.0,83.96,69.32,79.52,80.2,44.77,87.64,83.52,91.63,93.11,66.01,16.389,17.65,2.1,1.36,0.86,3.24,3.96,97.9,0.0,99.14,96.76,96.04,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.39,0.0
2016,25797,Tena,25,Cundinamarca,3785.0,Cundinamarca (ETC),2381,67.1,67.11,44.0,58.88,65.07,32.75,77.91,52.5,78.58,93.19,58.81,14.806,38.46,2.31,4.08,0.97,3.36,2.66,97.69,0.0,99.03,96.64,97.34,0.0,0.0,0.0,0.0,0.0,3.06,0.0,1.94,5.3,1.6
2016,25799,Tenjo,25,Cundinamarca,3785.0,Cundinamarca (ETC),4417,156.5,155.94,86.19,156.79,146.19,90.39,168.03,130.94,175.5,182.6,139.47,17.57,81.25,3.51,4.98,2.19,4.92,3.16,94.08,0.0,97.59,90.33,91.84,2.41,0.0,0.22,4.74,5.0,0.97,0.0,0.51,2.06,0.0
2016,25805,Tibacuy,25,Cundinamarca,3785.0,Cundinamarca (ETC),1140,74.2,74.21,51.02,67.3,64.12,41.27,93.6,75.51,82.91,103.96,108.99,8.606,16.67,5.82,8.11,4.58,8.17,1.85,90.22,0.0,94.61,83.99,91.67,3.96,0.0,0.81,7.84,6.48,3.84,0.0,3.23,6.21,1.85
2016,25807,Tibirita,25,Cundinamarca,3785.0,Cundinamarca (ETC),693,62.8,62.77,29.51,60.2,59.65,50.91,68.4,45.9,66.67,72.37,77.27,7.344,33.33,0.84,3.57,0.51,0.61,1.18,99.16,0.0,99.49,99.39,98.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,25815,Tocaima,25,Cundinamarca,3785.0,Cundinamarca (ETC),3567,63.8,63.84,30.43,60.73,50.59,35.24,76.59,58.53,79.6,80.96,69.1,23.91,51.61,7.29,11.18,3.94,11.55,5.88,92.71,0.0,96.06,88.45,94.12,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.37,0.0,0.0
2016,25817,Tocancipá,25,Cundinamarca,3785.0,Cundinamarca (ETC),8067,98.9,98.72,62.43,95.59,85.25,49.89,110.49,80.69,113.16,120.18,98.95,26.371,100.0,2.44,4.09,1.64,3.26,2.31,97.56,0.0,98.36,96.74,97.69,0.0,0.0,0.0,0.0,0.0,2.05,0.0,4.48,0.0,0.0
2016,25839,Ubalá,25,Cundinamarca,3785.0,Cundinamarca (ETC),2450,71.9,71.88,36.79,71.06,61.75,38.14,82.41,57.55,89.27,87.95,67.24,6.443,37.74,2.26,0.82,1.6,3.58,1.88,96.85,0.0,97.95,95.17,96.24,0.89,0.0,0.46,1.25,1.88,1.1,0.0,1.26,1.25,0.75
2016,25841,Ubaque,25,Cundinamarca,3785.0,Cundinamarca (ETC),1163,98.2,98.19,55.45,96.95,87.5,60.43,105.59,86.14,117.72,105.99,83.42,30.214,22.73,1.65,4.6,0.71,2.46,1.28,92.49,1.15,94.3,87.47,98.08,5.86,1.15,4.99,10.07,0.64,7.35,0.0,6.77,11.06,3.85
2016,25843,Villa de San Diego de Ubate,25,Cundinamarca,3785.0,Cundinamarca (ETC),8696,100.5,100.36,58.82,98.36,88.1,61.14,112.14,90.24,113.83,117.88,107.8,22.668,78.57,2.55,2.75,1.35,3.65,3.54,95.08,0.0,97.75,92.07,92.91,2.37,0.0,0.9,4.28,3.54,4.29,1.48,2.87,7.77,1.72
2016,25845,Une,25,Cundinamarca,3785.0,Cundinamarca (ETC),1919,65.7,65.71,39.88,59.63,65.51,44.94,77.02,55.83,84.6,79.84,62.97,32.235,46.15,2.96,2.2,0.9,5.33,3.02,96.9,0.0,99.1,94.67,95.98,0.15,0.0,0.0,0.0,1.01,2.88,1.1,3.42,3.35,1.01
2016,25851,Útica,25,Cundinamarca,3785.0,Cundinamarca (ETC),1007,58.9,58.89,35.96,50.7,59.33,39.26,65.54,55.06,59.58,79.2,59.51,19.63,14.29,0.32,2.04,0.0,0.42,0.0,97.92,0.0,97.23,97.91,100.0,1.76,0.0,2.77,1.67,0.0,0.0,0.0,0.0,0.0,0.0
2016,25862,Vergara,25,Cundinamarca,3785.0,Cundinamarca (ETC),1572,60.9,60.94,32.12,59.91,54.86,30.0,66.48,56.93,76.4,69.46,40.38,6.917,40.0,2.65,1.28,1.25,5.32,0.95,97.35,0.0,98.75,94.68,99.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.28,0.0
2016,25867,Vianí,25,Cundinamarca,3785.0,Cundinamarca (ETC),840,81.8,81.79,36.49,75.14,71.06,44.6,100.6,64.86,112.71,104.76,80.58,8.573,33.33,2.23,0.0,2.15,2.82,2.06,93.74,0.0,96.63,89.11,92.78,4.03,0.0,1.23,8.06,5.15,0.28,0.0,0.61,0.0,0.0
2016,25871,Villagómez,25,Cundinamarca,3785.0,Cundinamarca (ETC),471,79.0,78.98,41.46,68.02,85.81,39.74,97.66,48.78,77.66,130.97,107.69,25.125,23.08,3.79,0.0,2.68,4.82,4.92,96.21,0.0,97.32,95.18,95.08,0.0,0.0,0.0,0.0,0.0,1.77,0.0,2.01,0.6,4.92
2016,25873,Villapinzón,25,Cundinamarca,3785.0,Cundinamarca (ETC),4993,88.3,88.26,43.46,77.94,86.5,57.77,97.96,70.79,91.79,114.41,94.61,17.606,34.78,3.84,3.23,1.51,5.44,6.64,96.16,0.0,98.49,94.56,93.36,0.0,0.0,0.0,0.0,0.0,4.52,0.0,2.46,8.95,0.74
2016,25875,Villeta,25,Cundinamarca,3785.0,Cundinamarca (ETC),5172,99.0,98.9,60.47,91.29,89.65,49.83,112.95,97.21,113.74,125.66,93.41,18.215,50.0,3.28,6.35,2.44,4.07,2.09,96.49,0.0,97.56,95.93,96.17,0.23,0.0,0.0,0.0,1.74,0.68,1.9,0.21,1.16,0.17
2016,25878,Viotá,25,Cundinamarca,3785.0,Cundinamarca (ETC),2622,105.5,105.49,53.85,102.29,91.28,56.54,127.96,81.0,136.33,140.7,106.43,9.888,31.25,3.88,7.82,4.1,3.34,2.65,93.04,0.0,92.49,92.5,96.82,3.08,0.0,3.41,4.15,0.53,2.06,0.0,2.05,2.53,1.86
2016,25885,Yacopí,25,Cundinamarca,3785.0,Cundinamarca (ETC),3658,66.6,66.62,36.68,64.08,52.87,26.14,81.25,63.01,97.54,80.27,50.59,6.695,12.84,2.67,4.98,1.98,2.91,3.7,97.12,0.0,98.02,97.09,93.98,0.2,0.0,0.0,0.0,2.31,3.2,1.49,4.12,3.04,0.0
2016,25898,Zipacón,25,Cundinamarca,3785.0,Cundinamarca (ETC),1322,62.1,62.1,50.0,56.74,52.75,37.82,71.26,62.73,69.86,76.48,67.88,10.5,41.67,5.3,5.8,4.69,6.6,3.57,90.44,0.0,91.15,87.13,94.64,4.26,0.0,4.17,6.27,1.79,2.19,0.0,0.78,5.28,0.0
2016,25899,Zipaquirá,25,Cundinamarca,10930.0,Zipaquirá,26238,87.8,87.47,63.63,87.08,74.51,49.15,96.52,87.14,99.03,100.3,87.15,23.731,94.29,4.55,3.99,2.71,7.07,3.33,82.49,1.08,88.73,72.4,86.25,12.96,1.08,8.56,20.53,10.42,3.74,0.43,3.21,5.24,2.69
2016,27001,Quibdó,27,Chocó,4382.0,Quibdó,33629,97.2,97.15,64.25,94.63,73.77,43.38,111.28,99.15,122.12,109.1,92.55,22.28,48.31,1.09,0.94,1.15,1.22,0.52,89.15,0.08,90.63,82.83,93.72,9.75,0.08,8.22,15.95,5.76,1.23,0.83,1.54,1.15,0.28
2016,27006,Acandí,27,Chocó,3789.0,Chocó (ETC),2331,128.5,128.49,66.99,141.64,90.39,31.48,164.09,119.42,221.78,138.95,88.36,21.191,33.33,7.1,3.66,6.72,8.68,7.39,83.16,0.0,83.07,79.74,83.74,9.74,0.0,10.21,11.58,8.87,0.93,0.0,1.15,0.86,0.49
2016,27025,Alto Baudo,27,Chocó,3789.0,Chocó (ETC),11632,47.2,47.16,30.08,48.48,14.5,2.4,58.4,64.95,87.31,42.51,14.7,21.143,7.02,1.81,1.15,0.76,5.06,4.07,90.56,0.87,89.95,88.46,93.02,7.62,0.87,9.3,6.48,2.91,2.0,0.0,2.74,0.85,1.16
2016,27050,Atrato,27,Chocó,3789.0,Chocó (ETC),2961,47.9,47.89,33.98,44.14,37.64,22.35,58.76,56.64,65.86,54.49,48.85,23.171,75.0,7.32,4.14,6.3,10.19,5.77,82.95,0.0,84.93,73.02,92.31,9.73,0.0,8.77,16.79,1.92,4.71,0.0,8.22,2.64,0.96
2016,27073,Bagadó,27,Chocó,3789.0,Chocó (ETC),2335,140.4,140.43,97.04,143.52,49.23,27.57,172.72,168.47,255.0,109.87,75.07,18.723,35.56,4.52,7.6,2.23,6.88,13.83,86.93,0.0,85.77,88.8,84.19,8.54,0.0,12.0,4.32,1.98,5.23,0.29,8.17,0.58,0.0
2016,27075,Bahía Solano,27,Chocó,3789.0,Chocó (ETC),2597,104.4,104.35,50.22,105.87,61.75,39.95,127.65,115.42,149.47,111.75,106.61,23.462,31.58,7.83,14.12,7.67,7.36,4.29,82.42,0.0,81.55,80.74,89.29,9.75,0.0,10.78,11.9,6.43,2.15,1.15,2.52,2.33,0.36
2016,27077,Bajo Baudó,27,Chocó,3789.0,Chocó (ETC),5609,85.9,85.92,46.81,88.54,37.85,9.13,102.48,86.46,141.44,83.12,45.54,24.883,18.06,2.26,2.68,1.58,4.2,0.38,87.19,0.0,86.53,85.07,89.23,10.55,0.0,11.88,10.73,10.38,1.74,0.0,2.26,1.13,1.15
2016,27099,Bojaya,27,Chocó,3789.0,Chocó (ETC),2981,112.6,112.65,71.6,118.44,32.53,11.19,144.01,143.19,217.05,85.49,60.14,18.585,18.37,4.79,7.07,4.0,6.54,4.09,87.84,4.62,87.04,88.63,95.32,7.38,4.62,8.96,4.84,0.58,4.23,0.27,6.31,0.0,0.0
2016,27135,El Cantón del San Pablo,27,Chocó,3789.0,Chocó (ETC),2154,57.7,57.71,34.02,56.89,37.09,16.94,81.62,54.64,106.36,68.12,53.75,14.857,61.54,0.43,0.94,0.27,0.72,0.0,94.18,0.0,96.07,88.76,96.92,5.39,0.0,3.66,10.53,3.08,0.36,0.0,0.68,0.0,0.0
2016,27150,Carmen del Darien,27,Chocó,3789.0,Chocó (ETC),1552,168.6,168.56,122.22,184.63,65.58,14.98,202.71,235.56,307.01,126.73,49.34,25.667,39.13,3.84,6.6,3.14,4.82,2.44,89.74,0.0,89.07,89.37,93.9,6.42,0.0,7.79,5.81,3.66,1.54,0.0,2.04,0.66,2.44
2016,27160,Cértegui,27,Chocó,3789.0,Chocó (ETC),2382,41.6,41.65,33.0,41.7,31.36,11.99,53.99,50.74,71.5,47.38,25.66,15.556,66.67,0.54,2.91,0.37,0.28,0.0,94.4,0.0,93.85,93.07,99.07,5.05,0.0,5.77,6.65,0.93,0.18,0.0,0.37,0.0,0.0
2016,27205,Condoto,27,Chocó,3789.0,Chocó (ETC),4161,77.1,77.07,36.64,76.2,67.54,31.77,97.52,65.01,111.22,100.15,75.07,25.049,75.0,2.14,1.69,2.07,2.13,2.76,91.85,0.0,91.68,89.98,94.47,6.0,0.0,6.26,7.88,2.76,2.14,0.0,3.16,1.64,0.75
2016,27245,El Carmen de Atrato,27,Chocó,3789.0,Chocó (ETC),4216,47.8,47.82,30.89,44.72,27.84,14.81,60.96,58.81,71.44,54.19,46.09,24.361,47.06,3.88,5.53,2.59,5.22,6.04,89.42,0.46,89.7,87.25,90.11,6.71,0.46,7.7,7.54,3.85,2.71,1.38,3.43,2.46,0.0
2016,27250,El Litoral del San Juan,27,Chocó,3789.0,Chocó (ETC),5276,67.0,67.02,33.47,65.34,28.24,5.49,86.85,58.21,113.43,86.32,30.85,21.077,17.31,3.16,3.21,3.67,2.0,4.23,80.73,0.36,80.0,78.41,82.63,16.11,0.36,16.33,19.58,13.15,0.54,0.36,0.77,0.23,0.0
2016,27361,Istmina,27,Chocó,3789.0,Chocó (ETC),6872,120.1,120.13,68.45,118.39,88.85,42.35,146.2,131.72,163.12,141.45,115.3,27.547,76.19,3.48,4.74,3.26,3.71,2.71,88.4,0.0,87.56,86.3,93.84,8.12,0.0,9.17,9.99,3.45,1.42,0.13,1.58,1.68,0.86
2016,27372,Juradó,27,Chocó,3789.0,Chocó (ETC),964,111.5,111.51,91.76,117.86,48.91,20.29,136.93,120.0,170.24,122.43,79.71,21.667,11.11,7.56,5.88,8.18,7.69,3.7,78.13,0.0,72.5,80.77,96.3,14.31,0.0,19.32,11.54,0.0,1.46,0.0,2.12,0.89,0.0
2016,27413,Lloró,27,Chocó,3789.0,Chocó (ETC),3337,76.7,76.66,54.58,78.71,27.42,12.11,92.69,96.13,135.73,60.25,36.95,17.906,42.22,3.97,4.03,3.16,6.41,3.45,83.66,1.83,82.59,80.0,93.79,12.38,1.83,14.25,13.59,2.76,1.09,0.0,1.71,0.0,0.0
2016,27430,Medio Baudó,27,Chocó,3789.0,Chocó (ETC),4082,69.8,69.77,50.7,77.22,25.09,5.84,81.43,91.83,115.8,55.67,30.58,18.018,42.11,4.87,4.91,4.1,6.82,7.21,88.58,0.0,88.92,84.12,90.09,6.55,0.0,6.98,9.05,2.7,1.58,0.0,2.15,0.74,0.9
2016,27450,Medio San Juan,27,Chocó,3789.0,Chocó (ETC),4686,49.0,49.04,30.52,48.81,28.96,12.61,59.5,55.16,74.04,51.47,35.74,22.867,76.0,2.01,3.4,1.34,3.43,0.0,91.57,0.0,89.38,93.55,93.75,6.42,0.0,9.27,3.02,6.25,1.62,0.0,2.41,0.96,0.48
2016,27491,Nóvita,27,Chocó,3789.0,Chocó (ETC),2326,76.9,76.91,50.5,84.81,40.08,10.95,85.77,88.5,118.87,66.71,29.59,25.469,44.74,3.46,1.13,3.18,5.17,2.78,91.92,0.0,92.55,87.28,94.44,4.61,0.0,4.27,7.54,2.78,5.19,0.0,6.03,5.39,2.78
2016,27495,Nuquí,27,Chocó,3789.0,Chocó (ETC),2585,72.1,72.07,41.15,76.47,32.72,13.32,85.76,82.74,114.21,69.25,39.4,20.865,31.82,4.76,5.88,3.04,7.82,6.77,81.01,1.6,81.34,75.13,86.47,14.23,1.6,15.61,17.05,6.77,3.1,1.6,3.98,2.31,0.0
